epoch,train_total_loss,train_curve_loss,train_mean_loss,train_shape_loss,validation_total_loss,mean_shape_gradient_cosine,negative_gradient_conflict
25,0.041282523423433304,0.01741834357380867,0.009574078023433685,0.03815428167581558,0.034351788461208344,0.0,False
26,0.04127098247408867,0.01741151139140129,0.009564662352204323,0.03815428167581558,0.0343349426984787,0.0,False
27,0.04125881940126419,0.017404310405254364,0.009554735384881496,0.03815428167581558,0.03431885689496994,0.0,False
28,0.0412459596991539,0.017396697774529457,0.009544244036078453,0.03815428167581558,0.03430354595184326,0.0,False
29,0.04123236611485481,0.01738864928483963,0.009533150121569633,0.03815428167581558,0.034288644790649414,0.0,False
30,0.041218049824237823,0.01738017238676548,0.00952147040516138,0.03815428167581558,0.03427340090274811,0.0,False
31,0.041203103959560394,0.017371326684951782,0.00950927659869194,0.03815428167581558,0.03425666689872742,0.0,False
32,0.04118761420249939,0.017362156882882118,0.009496637620031834,0.03815428167581558,0.03423729166388512,0.0,False
33,0.0411715991795063,0.017352674156427383,0.009483566507697105,0.03815428167581558,0.034214768558740616,0.0,False
34,0.041155021637678146,0.017342861741781235,0.00947003997862339,0.03815428167581558,0.03418929874897003,0.0,False
35,0.0411379337310791,0.017332743853330612,0.009456096217036247,0.03815428167581558,0.03416167199611664,0.0,False
36,0.04112045839428902,0.017322398722171783,0.009441837668418884,0.03815428167581558,0.034133583307266235,0.0,False
37,0.04110269621014595,0.017311884090304375,0.009427344426512718,0.03815428167581558,0.03410688787698746,0.0,False
38,0.0410846546292305,0.017301203683018684,0.00941262487322092,0.03815428167581558,0.034081995487213135,0.0,False
39,0.041066378355026245,0.017290381714701653,0.009397709742188454,0.03815428167581558,0.0340573713183403,0.0,False
40,0.041047994047403336,0.017279498279094696,0.009382711723446846,0.03815428167581558,0.03403051197528839,0.0,False
41,0.04102960228919983,0.01726861111819744,0.009367704391479492,0.03815428167581558,0.03399992734193802,0.0,False
42,0.041011203080415726,0.01725771836936474,0.009352689608931541,0.03815428167581558,0.03396666422486305,0.0,False
43,0.0409928560256958,0.017246857285499573,0.009337719529867172,0.03815428167581558,0.033933643251657486,0.0,False
44,0.04097464680671692,0.017236074432730675,0.009322858415544033,0.03815428167581558,0.03390311077237129,0.0,False
45,0.040956560522317886,0.017225367948412895,0.00930810160934925,0.03815428167581558,0.033874232321977615,0.0,False
46,0.04093862324953079,0.01721474900841713,0.009293465875089169,0.03815428167581558,0.033843789249658585,0.0,False
47,0.04092086851596832,0.01720423996448517,0.0092789800837636,0.03815428167581558,0.03380972146987915,0.0,False
48,0.04090328514575958,0.017193827778100967,0.009264631196856499,0.03815428167581558,0.03377385810017586,0.0,False
49,0.04088589549064636,0.017183532938361168,0.009250440634787083,0.03815428167581558,0.03373996540904045,0.0,False
50,0.04086870700120926,0.01717335917055607,0.009236417710781097,0.03815428167581558,0.03370901942253113,0.0,False
51,0.04085174947977066,0.017163317650556564,0.009222578257322311,0.03815428167581558,0.03367746248841286,0.0,False
52,0.040835052728652954,0.017153432592749596,0.009208954870700836,0.03815428167581558,0.03364246338605881,0.0,False
53,0.04081864282488823,0.017143718898296356,0.00919556524604559,0.03815428167581558,0.03360700607299805,0.0,False
54,0.04080260545015335,0.017134224995970726,0.009182479232549667,0.03815428167581558,0.033574752509593964,0.0,False
55,0.0407869778573513,0.017124973237514496,0.009169727563858032,0.03815428167581558,0.03354470431804657,0.0,False
56,0.04077184945344925,0.017116017639636993,0.009157385677099228,0.03815428167581558,0.033512603491544724,0.0,False
57,0.040757276117801666,0.017107388004660606,0.009145492687821388,0.03815428167581558,0.03347931429743767,0.0,False
58,0.04074331745505333,0.017099125310778618,0.009134102612733841,0.03815428167581558,0.033450085669755936,0.0,False
59,0.04072999954223633,0.017091240733861923,0.009123235940933228,0.03815428167581558,0.033423639833927155,0.0,False
60,0.04071733355522156,0.01708374358713627,0.009112902916967869,0.03815428167581558,0.03339521586894989,0.0,False
61,0.040705300867557526,0.01707662083208561,0.009103083051741123,0.03815428167581558,0.03336773067712784,0.0,False
62,0.04069385305047035,0.017069842666387558,0.009093739092350006,0.03815428167581558,0.03334518149495125,0.0,False
63,0.040682896971702576,0.017063355073332787,0.009084801189601421,0.03815428167581558,0.03332352638244629,0.0,False
64,0.04067234322428703,0.017057107761502266,0.009076190181076527,0.03815428167581558,0.03330032527446747,0.0,False
